cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,cell_suspension.provenance.document_id
D125Dn23B10,p.125.ATF3,4d44dc0d-edf9-49e4-8908-cd6fa975738e
D125Dn23C02,p.125.ATF3,89af1e40-27fc-4033-8458-c23f13f8a84c
D125Dn23C03,p.125.ATF3,8fa332d7-f63b-4877-a587-a6df0524ba5a
D125Dn23C06,p.125.ATF3,77baca4d-fa50-4e17-8834-e2d7f5c254d8
D125Dn23C08,p.125.ATF3,c92f7edd-1224-459e-9951-0114805c2b46
D125Dn23C10,p.125.ATF3,6d6fd9cb-14f5-4db2-b7b9-d02c3a5ee8d6
D125Dn23D03,p.125.ATF3,5cff9e79-31fa-4d76-b426-88bc4d5ab126
D125Dn23D07,p.125.ATF3,285b8a5d-a817-4997-a901-635814b2c04c
D125Dn23D08,p.125.ATF3,7a1cb172-7762-417f-b1ce-7742b7658ad4
D125Dn23D09,p.125.ATF3,ba621fc0-dda5-4c8c-8956-8b321c92f056
D125Dn23D10,p.125.ATF3,d693af9d-fa2f-47b0-af1b-b6590c00b485
D125Dn23D11,p.125.ATF3,cb2b97f9-aac6-4797-8016-967348157de3
D125Dn23E01,p.125.ATF3,096f23cd-a925-4356-9726-77b4121030f8
D125Dn23E04,p.125.ATF3,47e53b39-72c8-4735-a0fa-333c71ef5fa7
D125Dn23E08,p.125.ATF3,e2751ec3-b40e-4c3f-9945-4b136a1be29d
D125Dn23E10,p.125.ATF3,559c2f8b-fc85-4d55-9418-ee3c315f235d
D125Dn23E11,p.125.ATF3,5a9caa94-31c2-4d75-9bc7-f881bf43fc51
D125Dn23F03,p.125.ATF3,3ebb1ca6-a591-4edd-a389-6f683cbbabf1
D125Dn23F09,p.125.ATF3,ca398ed6-5930-469d-b731-a539ee8af519
D125Dn23G05,p.125.ATF3,192ffda0-2d5a-4766-9656-5d9b60d0f170
D125Dn23H03,p.125.ATF3,8df09554-2819-4104-bdf4-1543eaf308a4
D125Dn23H05,p.125.ATF3,58c373f5-3f8c-4602-a6bd-2d36ab1af788
D125Dp22E04,p.125.ATF3,8b553937-f470-4c09-a75d-28d51313cbe0
